REPORTING_DATE,PARTNER_ID,LOAN_ID,PRODUCT,STATUS,SEGMENT,EXPOSURE_DRAWN,EXPOSURE_UNDRAWN,EXPOSURE,EAD,EAD_COLL,PD,LGD,SIZE,MATURITY,F_MORTGAGE,F_REVOLVING,F_LARGE_FIN,RW,RWA
2023-03-31,fzdjw477ng4332,4852389001bzig51,MORTGAGE,Performing,Retail,16405.51365,0.0,16405.51365,16733.16008,16733.16008,0.0061809,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,twklm129nz6361,4206014868ennf12,MORTGAGE,Performing,Retail,75551.45458,0.0,75551.45458,77060.05302,47652.79694,0.001618,0.158751753,44.9952041,5.0,Y,N,N,0.057628158,4440.828947
2023-03-31,viixg103ql6322,1113085326kciv14,MORTGAGE,Performing,Retail,112542.035,0.0,112542.035,114789.6645,76541.72875,0.0030969,0.138611271,44.9952041,5.0,Y,N,N,0.081312125,9333.791523
2023-03-31,ywoxe632cr7386,6356549855gsyz24,MORTGAGE,Performing,Retail,74535.36474,0.0,74535.36474,76022.21712,43937.17894,0.015058,0.175572042,44.9952041,5.0,Y,N,N,0.30448986,23147.99427
2023-03-31,cpdxq906ql1192,6649397630hhtf58,MORTGAGE,Performing,Retail,56745.80178,0.0,56745.80178,57878.96224,34926.81105,0.0218842,0.10889381,44.9952041,5.0,Y,N,N,0.238304538,13792.81938
2023-03-31,vtgjv297wi2530,9480376716bvsl22,MORTGAGE,Performing,Retail,103421.1845,0.0,103421.1845,105482.4068,67777.51941,0.00121,0.148699993,44.9952041,5.0,Y,N,N,0.043321995,4569.708289
2023-03-31,gmnkv564jx5792,2304364501xkyr56,MORTGAGE,Performing,Retail,85710.98366,0.0,85710.98366,87424.38386,63490.62438,0.0038013,0.075175941,44.9952041,5.0,Y,N,N,0.05112749,4469.789292
2023-03-31,vqvph561yp8681,8042685961szvd33,MORTGAGE,Performing,Retail,82253.67558,0.0,82253.67558,83898.00737,52283.38701,0.0014516,0.156757979,44.9952041,5.0,Y,N,N,0.052435031,4399.194587
2023-03-31,hisav674jr1197,3549910308ygpd49,MORTGAGE,Performing,Retail,93414.65349,0.0,93414.65349,95281.73161,77284.8581,0.0074824,0.051866621,44.9952041,5.0,Y,N,N,0.056675767,5400.165236
2023-03-31,yysdb568tu2091,4946839705qrme26,MORTGAGE,Performing,Retail,74140.46926,0.0,74140.46926,75622.13168,74746.71618,0.0037123,0.003178819,44.9952041,5.0,Y,N,N,0.002125493,160.7342739
2023-03-31,puttr483tp8694,6959649667uijp75,MORTGAGE,Performing,Retail,106081.9796,0.0,106081.9796,108203.2884,62730.11542,0.0206135,0.174826849,44.9952041,5.0,Y,N,N,0.368899978,39916.1907
2023-03-31,zqgcr529kc6514,7215878245fqch10,MORTGAGE,Performing,Retail,87325.74617,0.0,87325.74617,89070.30519,81604.2621,0.0032631,0.023017496,44.9952041,5.0,Y,N,N,0.014024021,1249.123857
2023-03-31,xdbou118tp3320,2261104914cocj31,MORTGAGE,Performing,Retail,28510.6116,0.0,28510.6116,29080.0214,29080.0214,0.0091055,0.0,44.9952041,3.95890411,Y,N,N,0.0,0.0
2023-03-31,evobg956vl8699,9904180726cebk68,MORTGAGE,Performing,Retail,33501.10811,0.0,33501.10811,34169.89292,34027.03536,0.00121,0.001148048,44.9952041,5.0,Y,N,N,0.00033447,11.42881652
2023-03-31,ofukf149jt3478,1939352361hsbc77,MORTGAGE,Performing,Retail,47471.26375,0.0,47471.26375,48420.13326,34322.59415,0.0121411,0.079949888,44.9952041,5.0,Y,N,N,0.120688758,5843.765761
2023-03-31,erybt286zi8546,3193981522eiwe40,MORTGAGE,Performing,Retail,40653.93512,0.0,40653.93512,41466.80316,41265.20921,0.0188474,0.001334988,44.9952041,5.0,Y,N,N,0.002665822,110.543102
2023-03-31,adatd357hi4627,1932324354bafq58,MORTGAGE,Performing,Retail,140380.2423,0.0,140380.2423,143185.3504,87735.0337,0.0128576,0.1611012,44.9952041,5.0,Y,N,N,0.252427306,36143.89222
2023-03-31,prsff107ic7927,8203347594stja61,MORTGAGE,Performing,Retail,54317.60628,0.0,54317.60628,55403.34863,54997.29763,0.0028222,0.002012543,44.9952041,5.0,Y,N,N,0.001103401,61.13209972
2023-03-31,dqwbu460qg3789,9352991685ygxs71,MORTGAGE,Performing,Retail,163859.1442,0.0,163859.1442,167129.3174,99485.67369,0.035427,0.168371152,44.9952041,5.0,Y,N,N,0.48817855,81588.94791
2023-03-31,kyotq310ek9557,6533972832iwzv36,MORTGAGE,Performing,Retail,36141.90945,0.0,36141.90945,36444.25729,27964.67146,0.0130079,0.063891939,44.9952041,5.0,Y,N,N,0.100867856,3676.054103
2023-03-31,hirjf213nj9472,2729137025aweo52,MORTGAGE,Performing,Retail,53101.82802,0.0,53101.82802,54162.82716,37992.19207,0.0014985,0.081983468,44.9952041,5.0,Y,N,N,0.028089623,1521.413401
2023-03-31,fshfm206qm1966,4216357618ecri80,MORTGAGE,Performing,Retail,28064.56354,0.0,28064.56354,28623.67963,24615.96921,0.0253725,0.038447792,44.9952041,5.0,Y,N,N,0.091949036,2631.919746
2023-03-31,xquyl306as2686,3294198090idmw41,MORTGAGE,Performing,Retail,69232.09261,0.0,69232.09261,70615.63443,41429.14254,0.0074473,0.171938987,44.9952041,5.0,Y,N,N,0.187279553,13224.86448
2023-03-31,kkrmo557pm4294,7811633793nlnh27,MORTGAGE,Performing,Retail,75091.88586,0.0,75091.88586,76592.98665,46491.66631,0.0023331,0.163489502,44.9952041,5.0,Y,N,N,0.077949537,5970.387875
2023-03-31,zsmor154rv2451,9047552292fxje16,MORTGAGE,Performing,Retail,58608.55176,0.0,58608.55176,59779.77501,37249.0723,0.0040556,0.103495387,44.9952041,5.0,Y,N,N,0.073725195,4407.275578
2023-03-31,sqobx426wa9953,5767577349emub72,MORTGAGE,Performing,Retail,124688.078,0.0,124688.078,127177.0782,76221.2544,0.001733,0.166678013,44.9952041,5.0,Y,N,N,0.063705228,8101.844739
2023-03-31,tsyjj391lq8152,6736389287djgr80,MORTGAGE,Performing,Retail,66794.10133,0.0,66794.10133,68126.80657,42032.92855,0.0021163,0.105177085,44.9952041,5.0,Y,N,N,0.046656423,3178.553089
2023-03-31,oobpv253go1841,3533783773acnd16,MORTGAGE,Performing,Retail,42037.88868,0.0,42037.88868,42877.80764,27774.24259,0.1855003,0.096726936,44.9952041,5.0,Y,N,N,0.567735127,24343.23755
2023-03-31,golnk163gl8409,2169207586nhvl85,MORTGAGE,Performing,Retail,81182.08588,0.0,81182.08588,82803.28315,49997.20642,0.0079869,0.164816266,44.9952041,5.0,Y,N,N,0.188273451,15589.65984
2023-03-31,hwiqn852od7718,1459664535azfx11,MORTGAGE,Performing,Retail,168593.2555,0.0,168593.2555,171961.0514,97860.09082,0.001733,0.179261521,44.9952041,5.0,Y,N,N,0.068514712,11781.86186
2023-03-31,ctodd365bj9920,6919831747srgm57,MORTGAGE,Performing,Retail,75367.35515,0.0,75367.35515,76873.14795,45702.10515,0.0021163,0.168682487,44.9952041,5.0,Y,N,N,0.07482734,5752.213153
2023-03-31,lpxwa108cs1190,7698638371rxfc27,MORTGAGE,Performing,Retail,75857.70925,0.0,75857.70925,77374.07345,52444.09339,0.0028113,0.08847631,44.9952041,5.0,Y,N,N,0.04837135,3742.688388
2023-03-31,schxp636cw4993,9061637624eyer11,MORTGAGE,Performing,Retail,61082.80564,23491.68528,84574.49092,77737.28346,51840.2978,0.0153919,0.091478785,44.9952041,5.0,Y,N,N,0.160877447,12506.17572
2023-03-31,lqjpi413zj5618,9211836520kocq97,MORTGAGE,Performing,Retail,100044.5983,0.0,100044.5983,102041.4155,71562.79949,0.0102114,0.124254492,44.9952041,5.0,Y,N,N,0.167382545,17079.95181
2023-03-31,rqcnb918wp1024,7473754457sgtu16,MORTGAGE,Performing,Retail,13183.76398,0.0,13183.76398,13446.60312,13343.5511,0.0055589,0.002104478,44.9952041,4.18630137,Y,N,N,0.001873057,25.18625903
2023-03-31,spubv410rt8934,4574133442eeyc68,MORTGAGE,Performing,Retail,64032.74388,0.0,64032.74388,65311.60583,42776.04832,0.00121,0.094749838,44.9952041,5.0,Y,N,N,0.027604252,1802.877995
2023-03-31,yumzo413kg5772,4865618096dqfr47,MORTGAGE,Performing,Retail,11179.65022,0.0,11179.65022,11402.6934,11402.6934,0.0225261,0.0,44.9952041,3.4630137,Y,N,N,0.0,0.0
2023-03-31,vkoyt899qn7295,9439500791wkal14,MORTGAGE,Performing,Retail,178226.2253,0.0,178226.2253,181787.8973,109703.6232,0.0033932,0.164956295,44.9952041,5.0,Y,N,N,0.103385011,18794.14385
2023-03-31,tzrcl304cq5703,3121895172dcpd12,MORTGAGE,Performing,Retail,34551.05708,0.0,34551.05708,35240.83149,25814.25295,0.0238705,0.07345282,44.9952041,5.0,Y,N,N,0.169388641,5969.39656
2023-03-31,cknok478on3978,7182878677mvyn55,MORTGAGE,Performing,Retail,37612.44509,0.0,37612.44509,38362.76567,23408.39719,0.0052429,0.107043106,44.9952041,5.0,Y,N,N,0.091448418,3508.214249
2023-03-31,iillj652yu6204,7315416620khrf99,MORTGAGE,Performing,Retail,75844.44712,0.0,75844.44712,77358.97282,53412.00866,0.0091055,0.085004184,44.9952041,5.0,Y,N,N,0.106079199,8206.177843
2023-03-31,jbmfz764ow6133,6155890491qpia67,MORTGAGE,Performing,Retail,344405.821,0.0,344405.821,351288.091,244133.4684,0.0196452,0.12689392,39.16579419,5.0,Y,N,N,0.259964625,91322.47698
2023-03-31,sxpvb176tu5572,5508270648nqnk46,MORTGAGE,Performing,Retail,49969.98314,0.0,49969.98314,50966.31863,32418.76508,0.0050981,0.099931844,44.9952041,5.0,Y,N,N,0.083710853,4266.434019
2023-03-31,zmzdq737om4956,7807885033prtk74,MORTGAGE,Performing,Retail,70375.09673,0.0,70375.09673,71779.84838,40610.25148,0.0021173,0.18064335,44.9952041,5.0,Y,N,N,0.080161245,5753.962002
2023-03-31,bssab207fz2513,3164303054swoh46,MORTGAGE,Performing,Retail,60198.82002,0.0,60198.82002,61401.7862,41429.14254,0.0021163,0.089321309,44.9952041,5.0,Y,N,N,0.039622821,2432.91197
2023-03-31,cuyhm455xq3124,1909491387kydd10,MORTGAGE,Performing,Retail,68775.87533,0.0,68775.87533,70148.62551,64605.30403,0.0068861,0.021699585,44.9952041,5.0,Y,N,N,0.022401112,1571.407202
2023-03-31,yxhuh831ok7730,9648275761xvaq54,MORTGAGE,Performing,Retail,76742.45133,0.0,76742.45133,78273.36079,55687.82851,0.00121,0.079234967,44.9952041,5.0,Y,N,N,0.023084176,1806.876051
2023-03-31,ugami785ol2702,7664112589vylw37,MORTGAGE,Performing,Retail,107403.9123,0.0,107403.9123,109550.29,108586.6837,0.022365,0.002415386,44.9952041,5.0,Y,N,N,0.005355906,586.7410994
2023-03-31,bkiee689hv8174,4167578975croe44,MORTGAGE,Performing,Retail,175847.9567,0.0,175847.9567,179360.621,102847.8392,0.0114076,0.177459897,44.9952041,5.0,Y,N,N,0.257184583,46128.78656
2023-03-31,gelez295xv5294,2979666128vvyy61,MORTGAGE,Performing,Retail,45843.20081,0.0,45843.20081,46758.13459,28935.37321,0.0612636,0.104669066,44.9952041,5.0,Y,N,N,0.404812353,18928.27051
2023-03-31,wavuv480bt9100,4269232450fjdy73,MORTGAGE,Performing,Retail,16747.03504,0.0,16747.03504,17081.91101,17081.91101,0.0061791,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,kzvee488ne1977,6733189049ldsq70,MORTGAGE,Performing,Retail,66205.24359,0.0,66205.24359,67529.13934,42729.60693,0.0097639,0.100844638,44.9952041,5.0,Y,N,N,0.13185929,8904.344346
2023-03-31,altda892dm5125,7641926484naru28,MORTGAGE,Performing,Retail,27241.01877,0.0,27241.01877,27785.29277,16720.28097,0.0061791,0.109354696,44.9952041,5.0,Y,N,N,0.104760607,2910.80414
2023-03-31,gjasb916xh4038,5721843809yliw50,MORTGAGE,Performing,Retail,90739.52382,0.0,90739.52382,92549.52212,55684.1132,0.0113693,0.165705989,44.9952041,5.0,Y,N,N,0.239620653,22176.77695
2023-03-31,syjot419kj3259,5491772236smyx95,MORTGAGE,Performing,Retail,8119.133586,0.0,8119.133586,8280.94115,8280.94115,0.0030969,0.0,44.9952041,4.00547945,Y,N,N,0.0,0.0
2023-03-31,gcdpg347qy9916,4908489376xiom23,MORTGAGE,Performing,Retail,75062.48894,0.0,75062.48894,76562.23957,59217.66177,0.004623,0.062208487,44.9952041,5.0,Y,N,N,0.048636945,3723.753445
2023-03-31,qxmwj908pl7602,6958190102qzqh91,MORTGAGE,Performing,Retail,44177.91773,0.0,44177.91773,45059.32752,28995.7566,0.0021534,0.097894416,44.9952041,5.0,Y,N,N,0.043988936,1982.111871
2023-03-31,lnedj422mi2347,7115069267fbqh32,MORTGAGE,Performing,Retail,17402.15555,0.0,17402.15555,17548.25922,13910.34678,0.0835772,0.056927057,44.9952041,5.0,Y,N,N,0.254261369,4461.844416
2023-03-31,onhlk513mm6363,9862363052bpjy24,MORTGAGE,Performing,Retail,46211.16029,0.0,46211.16029,46596.66217,31048.62903,0.0091055,0.091626518,44.9952041,5.0,Y,N,N,0.114343402,5328.02088
2023-03-31,dnzmd853fy9299,3104505372roph37,MORTGAGE,Performing,Retail,23012.27603,0.0,23012.27603,23472.19905,23472.19905,0.0158687,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,wfhnk833tz4521,9779023103eeua30,MORTGAGE,Performing,Retail,42307.44028,0.0,42307.44028,43152.39598,43152.39598,0.0050112,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,dfkpq539fy7014,7951558263ojgo95,MORTGAGE,Performing,Retail,44501.37965,0.0,44501.37965,45389.36784,35437.7047,0.0056956,0.060206318,44.9952041,5.0,Y,N,N,0.054501743,2473.79964
2023-03-31,gndkl599if4512,3881804477egcn87,MORTGAGE,Performing,Retail,8382.95901,0.0,8382.95901,8550.033124,8550.033124,0.0052282,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,ormsg822cg2822,6273391338cgtm42,MORTGAGE,Performing,Retail,105380.5422,0.0,105380.5422,107484.8257,66834.68249,0.0021534,0.157328809,44.9952041,5.0,Y,N,N,0.070695829,7598.728808
2023-03-31,fyxpx264jd4266,3568451726dpct21,MORTGAGE,Performing,Retail,64397.14125,0.0,64397.14125,65681.19315,65325.67231,0.0044616,0.001486362,44.9952041,5.0,Y,N,N,0.0011332,74.42995647
2023-03-31,vbgpo761wn6662,8012921477vxvx68,MORTGAGE,Performing,Retail,73706.6013,0.0,73706.6013,75177.35718,45990.98978,0.2252861,0.16150513,44.9952041,5.0,Y,N,N,0.982318083,73848.0774
2023-03-31,zsvyd476he3131,9767246143crrv77,MORTGAGE,Performing,Retail,50570.02511,0.0,50570.02511,51579.39292,36930.92481,0.0204254,0.077985977,44.9952041,5.0,Y,N,N,0.163636282,8440.260109
2023-03-31,orpxw656vj7428,1351665902bjfd49,MORTGAGE,Performing,Retail,17822.6369,0.0,17822.6369,18178.03326,18178.03326,0.0040556,0.0,44.9952041,1.50410959,Y,N,N,0.0,0.0
2023-03-31,klwal121pr8071,6905896184rktc30,MORTGAGE,Performing,Retail,22006.49906,0.0,22006.49906,22070.01365,22070.01365,0.0091055,0.0,44.9952041,4.94794521,Y,N,N,0.0,0.0
2023-03-31,pcbql824mw6729,4416323741dryl74,MORTGAGE,Performing,Retail,88026.41755,0.0,88026.41755,89784.05676,80303.79772,0.0021237,0.028994893,44.9952041,5.0,Y,N,N,0.012895437,1157.804615
2023-03-31,ibtmt955ej5536,4819645856oxwz99,MORTGAGE,Performing,Retail,66982.42358,0.0,66982.42358,68319.1314,41336.25018,0.0016631,0.164300663,44.9952041,5.0,Y,N,N,0.060887147,4159.756987
2023-03-31,tfopq507tp6302,6036755748tcpq46,MORTGAGE,Performing,Retail,203152.9114,0.0,203152.9114,207208.9879,125913.0009,0.0091055,0.163212662,44.9952041,5.0,Y,N,N,0.203677838,42203.87871
2023-03-31,nytkc281cv3521,8362346217edbw63,MORTGAGE,Performing,Retail,22620.12872,0.0,22620.12872,23071.51993,16116.49496,0.00121,0.082779542,44.9952041,5.0,Y,N,N,0.024116846,556.4123038
2023-03-31,cjhdh527xz7723,1113006658kpyv17,MORTGAGE,Performing,Retail,27210.70259,0.0,27210.70259,27754.56484,27754.56484,0.00121,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,vxybz409zr5150,6795856166exen24,MORTGAGE,Performing,Retail,111987.6397,0.0,111987.6397,114226.2202,61103.33561,0.0020241,0.193468014,44.9952041,5.0,Y,N,N,0.083029962,9484.198699
2023-03-31,zcnyn762tn5949,1297492254rxxa98,MORTGAGE,Performing,Retail,99488.04843,0.0,99488.04843,101474.9741,57870.74642,0.0032927,0.178756968,44.9952041,5.0,Y,N,N,0.109626393,11124.33536
2023-03-31,dmfnu320fc7691,2067401179pufr56,MORTGAGE,Performing,Retail,55042.57081,0.0,55042.57081,56142.80097,36041.49071,0.0273124,0.098317499,44.9952041,5.0,Y,N,N,0.2455732,13787.1673
2023-03-31,nrvyb760cq6763,2470665287kgsq93,MORTGAGE,Performing,Retail,29754.99201,0.0,29754.99201,30348.94393,24383.74308,0.0180532,0.053973679,44.9952041,5.0,Y,N,N,0.10493584,3184.69193
2023-03-31,dvjqe921vv9977,2713310072qran38,MORTGAGE,Performing,Retail,71196.47743,0.0,71196.47743,72619.59497,30472.01842,0.00121,0.241441609,44.9952041,5.0,Y,N,N,0.070341174,5108.147595
2023-03-31,lnvhz271gu6436,2398078621kddc31,MORTGAGE,Performing,Retail,26387.82811,0.0,26387.82811,26914.32989,20017.88811,0.0105397,0.070362625,44.9952041,5.0,Y,N,N,0.096793068,2605.120561
2023-03-31,bpkdk348vu1538,9787469409jxkq29,MORTGAGE,Performing,Retail,26206.56304,0.0,26206.56304,26729.40696,26729.40696,0.00121,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,stmnp337pt4173,5242743152zdzs69,MORTGAGE,Performing,Retail,34403.55538,0.0,34403.55538,35090.39009,35090.39009,0.0042938,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,dpjpq217yt3426,1364888629krec98,MORTGAGE,Performing,Retail,80079.80656,0.0,80079.80656,81679.99509,49046.15368,0.0037123,0.166205667,44.9952041,5.0,Y,N,N,0.111132108,9077.270048
2023-03-31,qfral721oy1148,1177364081jbrq62,MORTGAGE,Performing,Retail,45518.03444,0.0,45518.03444,46427.10799,34833.91869,0.0379986,0.068569634,44.9952041,5.0,Y,N,N,0.206705299,9596.729215
2023-03-31,dbfbw978kn1034,2033716922rlvg88,MORTGAGE,Performing,Retail,57527.53015,0.0,57527.53015,58675.59973,36320.1678,0.0447525,0.104622733,44.9952041,5.0,Y,N,N,0.344631046,20221.43328
2023-03-31,ihzjb951mc4934,7678061123tjmd37,MORTGAGE,Performing,Retail,31485.11111,0.0,31485.11111,32114.45425,21898.92738,0.0023331,0.087349567,44.9952041,5.0,Y,N,N,0.041647068,1337.472847
2023-03-31,nrvbu844gx8674,9032877689zmee82,MORTGAGE,Performing,Retail,65389.78058,0.0,65389.78058,66696.16265,41758.90517,0.0867174,0.102671138,44.9952041,5.0,Y,N,N,0.465956679,31077.52243
2023-03-31,dfwcz364tn1127,4288624531vejp19,MORTGAGE,Performing,Retail,80910.34148,0.0,80910.34148,82525.55404,64512.42124,0.0037123,0.059937874,44.9952041,5.0,Y,N,N,0.040076987,3307.37554
2023-03-31,dnytz831yg7059,3558294734zgva86,MORTGAGE,Performing,Retail,58035.84797,0.0,58035.84797,59194.0772,37249.0723,0.0107456,0.101802387,44.9952041,5.0,Y,N,N,0.141844543,8396.356843
2023-03-31,rzxay976jy8350,2667773689nbze66,MORTGAGE,Performing,Retail,67269.91975,0.0,67269.91975,68613.25385,48721.04477,0.00121,0.07961145,44.9952041,5.0,Y,N,N,0.02319386,1591.406204
2023-03-31,axlig297uq9396,2144642915iwfp71,MORTGAGE,Performing,Retail,30123.28663,0.0,30123.28663,30723.96059,23640.62331,0.0091055,0.063308388,44.9952041,5.0,Y,N,N,0.079004382,2427.327532
2023-03-31,gzgxg901hg4236,5589988106btsv89,MORTGAGE,Performing,Retail,67143.52255,0.0,67143.52255,68485.68843,62459.53924,0.0037123,0.024162429,44.9952041,5.0,Y,N,N,0.016156017,1106.455978
2023-03-31,ydweo638gh2549,5087676263bqjo38,MORTGAGE,Performing,Retail,21430.58746,0.0,21430.58746,21858.34622,19474.48549,0.01488,0.029947744,44.9952041,5.0,Y,N,N,0.051545513,1126.699672
2023-03-31,dsbhg997sx2569,1075821505wsid82,MORTGAGE,Performing,Retail,73227.66125,0.0,73227.66125,74686.70624,74686.70624,0.0722247,0.0,44.9952041,5.0,Y,N,N,0.0,0.0
2023-03-31,fpxpp805hl2277,3797439963dqts34,MORTGAGE,Performing,Retail,52878.36352,0.0,52878.36352,53933.99078,32232.98992,0.0056956,0.110488669,44.9952041,5.0,Y,N,N,0.100019819,5394.467973
2023-03-31,tggnk211ig8811,2202367001mzef58,MORTGAGE,Performing,Retail,28906.88596,0.0,28906.88596,29484.47328,24713.64934,0.0037123,0.044432479,44.9952041,5.0,Y,N,N,0.029709427,875.9668053
2023-03-31,xiuxq654yy6949,6194853518nwqe82,MORTGAGE,Performing,Retail,267515.4275,0.0,267515.4275,272857.9402,163528.5293,0.0030969,0.166683934,44.9952041,5.0,Y,N,N,0.097780107,26680.07851
2023-03-31,jzidv131er5344,3907310968bpuh23,MORTGAGE,Performing,Retail,48528.08796,0.0,48528.08796,49497.03739,34973.25245,0.0021237,0.080575153,44.9952041,5.0,Y,N,N,0.035835682,1773.760099
2023-03-31,ffmhi473cn8001,8237378489drap69,MORTGAGE,Performing,Retail,54978.80726,0.0,54978.80726,56076.66268,35530.59706,0.0033932,0.100611366,44.9952041,5.0,Y,N,N,0.063057352,3536.04587
2023-03-31,nywcc376ue4681,7549244685agey92,MORTGAGE,Performing,Retail,48517.65061,0.0,48517.65061,49485.52758,35251.92954,0.0037123,0.078983618,44.9952041,5.0,Y,N,N,0.052811773,2613.418473
2023-03-31,phtdn902bp9710,4593728239juer25,MORTGAGE,Performing,Retail,75292.06264,0.0,75292.06264,76796.40953,63955.07663,0.0074694,0.0459166,0.35612796,5.0,Y,N,N,0.050114558,3848.618156
2023-03-31,swteo808dn8807,2592847556twcz32,MORTGAGE,Non Performing,Retail,24675.59613,0.0,24675.59613,24675.59613,17184.73322,1.0,0.081995266,44.9952041,5.0,Y,N,N,0.018818637,464.3610776
2023-03-31,bhfro535jm9366,4730569273aopa76,MORTGAGE,Performing,Retail,85824.55921,0.0,85824.55921,87537.04973,61772.14914,0.0091055,0.080823397,44.9952041,5.0,Y,N,N,0.100861872,8829.150739
2023-03-31,zzyjm262bx9617,2239500422fwpr22,MORTGAGE,Performing,Retail,63762.31133,0.0,63762.31133,65035.93546,39896.45204,0.0585695,0.106145965,44.9952041,5.0,Y,N,N,0.401537821,26114.38781
2023-03-31,rcxpj856df7762,1279730419clma38,MORTGAGE,Performing,Retail,89402.62449,0.0,89402.62449,91189.72766,91066.48082,0.00121,0.000371134,44.9952041,5.0,Y,N,N,0.000108125,9.859930117
2023-03-31,ovlcb132hi9783,3440567311fniw20,MORTGAGE,Performing,Retail,377670.3748,0.0,377670.3748,385218.4804,202975.3904,0.0498075,0.196805525,44.9952041,5.0,Y,N,N,0.685765776,264169.6502
2023-03-31,rqxsr183ur1104,9031062472gbeg51,MORTGAGE,Performing,Retail,195438.2584,0.0,195438.2584,199343.3765,126906.933,0.002429,0.151164092,44.9952041,5.0,Y,N,N,0.074244763,14800.20175
2023-03-31,jequi820fc1909,5120997356sadu60,MORTGAGE,Performing,Retail,45586.25063,0.0,45586.25063,46495.93701,32604.54981,0.0021163,0.082041038,44.9952041,5.0,Y,N,N,0.036393301,1692.140649
2023-03-31,jgrqn471er4299,4137026286ldpc38,MORTGAGE,Performing,Retail,13486.79168,0.0,13486.79168,13755.72087,13755.72087,0.00121,0.0,44.9952041,3.81917808,Y,N,N,0.0,0.0
2023-03-31,xiecp738hl7501,9453006144zgdj41,MORTGAGE,Performing,Retail,57063.73861,0.0,57063.73861,58203.61152,39803.55967,0.00121,0.086809978,44.9952041,5.0,Y,N,N,0.025291067,1472.031414
2023-03-31,kgyio822pf5083,7659495592podz27,MORTGAGE,Performing,Retail,37015.25664,0.0,37015.25664,37754.27807,29632.05158,0.0061971,0.059075779,44.9952041,5.0,Y,N,N,0.056708107,2140.973636
2023-03-31,wmvcl888jp3662,5411543593forj61,MORTGAGE,Performing,Retail,101351.9953,0.0,101351.9953,103376.9934,60471.68476,0.0105397,0.172655518,44.9952041,5.0,Y,N,N,0.237510429,24553.11399
2023-03-31,rdrbj501bh9089,6622424810knaa86,MORTGAGE,Performing,Retail,12609.33659,0.0,12609.33659,12860.75211,12860.75211,0.0037123,0.0,44.9952041,4.3260274,Y,N,N,0.0,0.0
2023-03-31,ieyxm454am2664,7373173215ikem35,MORTGAGE,Performing,Retail,67676.37292,0.0,67676.37292,69027.99944,43240.50057,0.0022744,0.102585143,44.9952041,5.0,Y,N,N,0.04799957,3313.314303
2023-03-31,jjwzs830ho1944,8147337819bjqm81,MORTGAGE,Performing,Retail,83148.35708,0.0,83148.35708,84801.92927,82520.9865,0.0130079,0.007385998,44.9952041,5.0,Y,N,N,0.011660466,988.8300184
2023-03-31,pcgpo751yo9755,3954332651fiuw84,MORTGAGE,Non Performing,Retail,136462.1589,0.0,136462.1589,136462.1589,111700.7659,1.0,0.049010307,44.9952041,5.0,Y,N,N,0.016564525,2260.430812
2023-03-31,zahjn916la7275,8508896651nrah68,MORTGAGE,Performing,Retail,124333.9169,0.0,124333.9169,126816.9611,73940.79999,0.0021163,0.17345064,44.9952041,5.0,Y,N,N,0.076942486,9757.612266
2023-03-31,khtbp532sb2796,5642966901bibk17,MORTGAGE,Performing,Retail,45640.19925,0.0,45640.19925,46550.89106,31582.75294,0.0025417,0.088295855,44.9952041,5.0,Y,N,N,0.044837384,2087.220165
2023-03-31,pwxle694ge5612,2248543240nngz41,MORTGAGE,Performing,Retail,4382.717508,0.0,4382.717508,4470.324172,4470.324172,0.0021163,0.0,44.9952041,1.88493151,Y,N,N,0.0,0.0
2023-03-31,qrkhw698lo3190,4262987270kvsh31,MORTGAGE,Performing,Retail,1645.021229,0.0,1645.021229,1677.884501,1677.884501,0.0080607,0.0,44.9952041,1.0,Y,N,N,0.0,0.0
2023-03-31,tlwgq551wz3039,2795235423ewku37,MORTGAGE,Performing,Retail,36034.4048,0.0,36034.4048,36751.34503,22340.14936,0.1102247,0.107678082,44.9952041,5.0,Y,N,N,0.538518551,19791.28107
2023-03-31,yexpy850pe8659,6674284161axwv61,MORTGAGE,Performing,Retail,64491.77637,0.0,64491.77637,65778.94989,63464.15757,0.0037123,0.009663304,44.9952041,5.0,Y,N,N,0.006461292,425.0169912
2023-03-31,hyuwa659te5207,3135961451htwt59,MORTGAGE,Performing,Retail,120376.9377,0.0,120376.9377,122781.1273,77749.31034,0.0021163,0.152574229,44.9952041,5.0,Y,N,N,0.067681737,8310.039917
2023-03-31,nqqvw854sy9865,6282228379bfyd58,MORTGAGE,Performing,Retail,104084.0421,0.0,104084.0421,106163.3717,60146.56627,0.0027537,0.180316344,44.9952041,5.0,Y,N,N,0.097101893,10308.66441
2023-03-31,cdnuu797te8069,4098412839lbzu50,MORTGAGE,Performing,Retail,56531.11806,0.0,56531.11806,57658.8396,34773.5353,0.0061791,0.108991173,44.9952041,5.0,Y,N,N,0.104412356,6020.2953
